Row/Case,Status,Description,HEATER2_output_T_SP,air2_SP_m3,air2_SP,acidgas_Fm,AIRFLOW,acidgas_Fv,H2S,SO2OUT,H2SOUT,B35_H2S,B35_SO2,acidgas_T,acidgas_P,Total_S,acidgas_CO2,acidgas_H2O,acidgas_H2S
4627,OK,,200.0,163.0907941,9.45926606,141.666667,123.6,2513.157123,55.4098554,0.04870389,2.97820755,0.018068769,0.000613275,83.6,1.6722,0.018682044,0.285675,0.323196,0.391128
4628,OK,,200.0,163.0907941,9.45926606,142.777778,123.6,2532.868157,55.8444425,0.034853225,3.38412816,0.020455677,0.000436646,83.6,1.6722,0.020892323,0.285675,0.323196,0.391128
4629,OK,,200.0,163.0907941,9.45926606,143.888889,123.6,2552.579191,56.2790296,0.025451293,3.81846894,0.022993618,0.000317211,83.6,1.6722,0.023310829,0.285675,0.323196,0.391128
4630,OK,,200.0,163.0907941,9.45926606,145.0,123.6,2572.290225,56.7136167,0.019240151,4.24259953,0.02545103,0.000238553,83.6,1.6722,0.025689583,0.285675,0.323196,0.391128
4631,OK,,200.0,168.1999367,9.75559633,135.0,123.6,2394.890899,52.8023328,0.470059881,1.06595766,0.006586924,0.006057959,83.6,1.6722,0.012644883,0.285675,0.323196,0.391128
4632,OK,,200.0,168.1999367,9.75559633,136.111111,123.6,2414.601934,53.2369199,0.344585159,1.25825705,0.007752875,0.004427996,83.6,1.6722,0.012180871,0.285675,0.323196,0.391128
4633,OK,,200.0,168.1999367,9.75559633,137.222222,123.6,2434.312968,53.671507,0.244799938,1.48846664,0.009143497,0.003134984,83.6,1.6722,0.012278481,0.285675,0.323196,0.391128
4634,OK,,200.0,168.1999367,9.75559633,138.333333,123.6,2454.024002,54.1060941,0.165315428,1.77405994,0.010862885,0.00210904,83.6,1.6722,0.012971925,0.285675,0.323196,0.391128
4635,OK,,200.0,168.1999367,9.75559633,139.444444,123.6,2473.735036,54.5406812,0.111823742,2.10115217,0.012822276,0.001420462,83.6,1.6722,0.014242737,0.285675,0.323196,0.391128
4636,OK,,200.0,168.1999367,9.75559633,140.555556,123.6,2493.446088,54.9752683,0.077719737,2.45288276,0.014916763,0.000982664,83.6,1.6722,0.015899427,0.285675,0.323196,0.391128
4637,OK,,200.0,168.1999367,9.75559633,141.666667,123.6,2513.157123,55.4098554,0.054122343,2.87162691,0.017398663,0.000680928,83.6,1.6722,0.018079591,0.285675,0.323196,0.391128
4638,OK,,200.0,168.1999367,9.75559633,142.777778,123.6,2532.868157,55.8444425,0.038240053,3.28007132,0.01979722,0.000478524,83.6,1.6722,0.020275745,0.285675,0.323196,0.391128
4639,OK,,200.0,168.1999367,9.75559633,143.888889,123.6,2552.579191,56.2790296,0.028184388,3.69318589,0.022210933,0.000351007,83.6,1.6722,0.02256194,0.285675,0.323196,0.391128
4640,OK,,200.0,168.1999367,9.75559633,145.0,123.6,2572.290225,56.7136167,0.021297308,4.11718307,0.024667578,0.000263863,83.6,1.6722,0.024931441,0.285675,0.323196,0.391128
4641,OK,,200.0,173.3090793,10.0519266,135.0,123.6,2394.890899,52.8023328,0.513144234,1.02237338,0.006307316,0.006602529,83.6,1.6722,0.012909846,0.285675,0.323196,0.391128
4642,OK,,200.0,173.3090793,10.0519266,136.111111,123.6,2414.601934,53.2369199,0.380550996,1.20439251,0.007409256,0.004882965,83.6,1.6722,0.012292222,0.285675,0.323196,0.391128
4643,OK,,200.0,173.3090793,10.0519266,137.222222,123.6,2434.312968,53.671507,0.269079369,1.43219696,0.008784299,0.003441639,83.6,1.6722,0.012225938,0.285675,0.323196,0.391128
4644,OK,,200.0,173.3090793,10.0519266,138.333333,123.6,2454.024002,54.1060941,0.184862341,1.69964909,0.010391819,0.002355703,83.6,1.6722,0.012747522,0.285675,0.323196,0.391128
4645,OK,,200.0,173.3090793,10.0519266,139.444444,123.6,2473.735036,54.5406812,0.126638003,2.00686603,0.012229464,0.001606955,83.6,1.6722,0.013836419,0.285675,0.323196,0.391128
4646,OK,,200.0,173.3090793,10.0519266,140.555556,123.6,2493.446088,54.9752683,0.084639221,2.37928268,0.01444804,0.001069145,83.6,1.6722,0.015517185,0.285675,0.323196,0.391128
4647,OK,,200.0,173.3090793,10.0519266,141.666667,123.6,2513.157123,55.4098554,0.060494689,2.75034254,0.01664198,0.000760456,83.6,1.6722,0.017402435,0.285675,0.323196,0.391128
4648,OK,,200.0,173.3090793,10.0519266,142.777778,123.6,2532.868157,55.8444425,0.042977459,3.15628571,0.019028278,0.000537559,83.6,1.6722,0.019565837,0.285675,0.323196,0.391128
4649,OK,,200.0,173.3090793,10.0519266,143.888889,123.6,2552.579191,56.2790296,0.031371328,3.57108607,0.021449084,0.000390394,83.6,1.6722,0.021839478,0.285675,0.323196,0.391128
4650,OK,,200.0,173.3090793,10.0519266,145.0,123.6,2572.290225,56.7136167,0.023503962,3.99247771,0.023890224,0.000290984,83.6,1.6722,0.024181208,0.285675,0.323196,0.391128
4651,OK,,200.0,178.4182224,10.3482569,135.0,123.6,2394.890899,52.8023328,0.54784241,0.990660585,0.006101624,0.007038526,83.6,1.6722,0.01314015,0.285675,0.323196,0.391128
4652,OK,,200.0,178.4182224,10.3482569,136.111111,123.6,2414.601934,53.2369199,0.41875411,1.15357882,0.007085357,0.00536501,83.6,1.6722,0.012450367,0.285675,0.323196,0.391128
4653,OK,,200.0,178.4182224,10.3482569,137.222222,123.6,2434.312968,53.671507,0.305280912,1.35845372,0.008319329,0.003899015,83.6,1.6722,0.012218343,0.285675,0.323196,0.391128
4654,OK,,200.0,178.4182224,10.3482569,138.333333,123.6,2454.024002,54.1060941,0.21151838,1.61243887,0.009844201,0.002691984,83.6,1.6722,0.012536185,0.285675,0.323196,0.391128
4655,OK,,200.0,178.4182224,10.3482569,139.444444,123.6,2473.735036,54.5406812,0.145379322,1.9061019,0.011599209,0.001842761,83.6,1.6722,0.01344197,0.285675,0.323196,0.391128
4656,OK,,200.0,178.4182224,10.3482569,140.555556,123.6,2493.446088,54.9752683,0.097694093,2.25872544,0.013697666,0.001232852,83.6,1.6722,0.014930518,0.285675,0.323196,0.391128
4657,OK,,200.0,178.4182224,10.3482569,141.666667,123.6,2513.157123,55.4098554,0.067546886,2.63662703,0.015932623,0.000848367,83.6,1.6722,0.01678099,0.285675,0.323196,0.391128
4658,OK,,200.0,178.4182224,10.3482569,142.777778,123.6,2532.868157,55.8444425,0.048984153,3.0376725,0.018289243,0.000612176,83.6,1.6722,0.018901418,0.285675,0.323196,0.391128
4659,OK,,200.0,178.4182224,10.3482569,143.888889,123.6,2552.579191,56.2790296,0.035424468,3.43788562,0.020623127,0.000440488,83.6,1.6722,0.021063615,0.285675,0.323196,0.391128
4660,OK,,200.0,178.4182224,10.3482569,145.0,123.6,2572.290225,56.7136167,0.025943474,3.87478116,0.023156172,0.00032094,83.6,1.6722,0.023477111,0.285675,0.323196,0.391128
4661,OK,,200.0,183.5273655,10.6445872,135.0,123.6,2394.890899,52.8023328,0.596479636,0.949804382,0.005840381,0.007650299,83.6,1.6722,0.01349068,0.285675,0.323196,0.391128
4662,OK,,200.0,183.5273655,10.6445872,136.111111,123.6,2414.601934,53.2369199,0.45742033,1.10763643,0.006792277,0.005851472,83.6,1.6722,0.012643748,0.285675,0.323196,0.391128
4663,OK,,200.0,183.5273655,10.6445872,137.222222,123.6,2434.312968,53.671507,0.337714731,1.30111083,0.007955774,0.004307241,83.6,1.6722,0.012263016,0.285675,0.323196,0.391128
4664,OK,,200.0,183.5273655,10.6445872,138.333333,123.6,2454.024002,54.1060941,0.237510103,1.53979902,0.009386667,0.003018976,83.6,1.6722,0.012405643,0.285675,0.323196,0.391128
4665,OK,,200.0,183.5273655,10.6445872,139.444444,123.6,2473.735036,54.5406812,0.1640954,1.82096527,0.01106514,0.002077686,83.6,1.6722,0.013142826,0.285675,0.323196,0.391128
4666,OK,,200.0,183.5273655,10.6445872,140.555556,123.6,2493.446088,54.9752683,0.110485933,2.15901344,0.013074827,0.001392904,83.6,1.6722,0.014467731,0.285675,0.323196,0.391128
4667,OK,,200.0,183.5273655,10.6445872,141.666667,123.6,2513.157123,55.4098554,0.076172952,2.52638381,0.015245982,0.000955855,83.6,1.6722,0.016201836,0.285675,0.323196,0.391128
4668,OK,,200.0,183.5273655,10.6445872,142.777778,123.6,2532.868157,55.8444425,0.05522953,2.91476559,0.017526517,0.000689652,83.6,1.6722,0.018216169,0.285675,0.323196,0.391128
4669,OK,,200.0,183.5273655,10.6445872,143.888889,123.6,2552.579191,56.2790296,0.039413679,3.31706112,0.019872718,0.000489705,83.6,1.6722,0.020362423,0.285675,0.323196,0.391128
4670,OK,,200.0,183.5273655,10.6445872,145.0,123.6,2572.290225,56.7136167,0.028422102,3.76080922,0.022446008,0.000351333,83.6,1.6722,0.022797341,0.285675,0.323196,0.391128
4671,OK,,200.0,188.6365069,10.9409174,135.0,123.6,2394.890899,52.8023328,0.642605035,0.914798483,0.005615838,0.008228112,83.6,1.6722,0.013843949,0.285675,0.323196,0.391128
4672,OK,,200.0,188.6365069,10.9409174,136.111111,123.6,2414.601934,53.2369199,0.499854078,1.06233992,0.006504021,0.006384137,83.6,1.6722,0.012888157,0.285675,0.323196,0.391128
4673,OK,,200.0,188.6365069,10.9409174,137.222222,123.6,2434.312968,53.671507,0.373670049,1.24485008,0.007599873,0.004758874,83.6,1.6722,0.012358748,0.285675,0.323196,0.391128
4674,OK,,200.0,188.6365069,10.9409174,138.333333,123.6,2454.024002,54.1060941,0.266987303,1.46837638,0.008937814,0.003389177,83.6,1.6722,0.01232699,0.285675,0.323196,0.391128
4675,OK,,200.0,188.6365069,10.9409174,139.444444,123.6,2473.735036,54.5406812,0.184612529,1.74078303,0.010562486,0.002334776,83.6,1.6722,0.012897261,0.285675,0.323196,0.391128
4676,Errors,,200.0,188.6365069,10.9409174,140.555556,123.6,2493.446088,54.9752683,0.099815427,2.38697973,0.014322696,0.001256774,83.6,1.6722,0.015579469,0.285675,0.323196,0.391128
4677,OK,,200.0,188.6365069,10.9409174,141.666667,123.6,2513.157123,55.4098554,0.086160892,2.41727283,0.014567827,0.001080188,83.6,1.6722,0.015648014,0.285675,0.323196,0.391128
4678,OK,,200.0,188.6365069,10.9409174,142.777778,123.6,2532.868157,55.8444425,0.060763984,2.80686932,0.016855195,0.000758123,83.6,1.6722,0.017613318,0.285675,0.323196,0.391128
4679,OK,,200.0,188.6365069,10.9409174,143.888889,123.6,2552.579191,56.2790296,0.043596732,3.20894153,0.019199536,0.000541239,83.6,1.6722,0.019740775,0.285675,0.323196,0.391128
4680,OK,,200.0,188.6365069,10.9409174,145.0,123.6,2572.290225,56.7136167,0.031913701,3.62641882,0.021617095,0.000394194,83.6,1.6722,0.022011289,0.285675,0.323196,0.391128
4681,OK,,200.0,193.74565,11.2372477,135.0,123.6,2394.890899,52.8023328,0.683983771,0.886095632,0.005430609,0.008743945,83.6,1.6722,0.014174554,0.285675,0.323196,0.391128
4682,OK,,200.0,193.74565,11.2372477,136.111111,123.6,2414.601934,53.2369199,0.543076152,1.02084285,0.006239828,0.006925008,83.6,1.6722,0.013164835,0.285675,0.323196,0.391128
4683,OK,,200.0,193.74565,11.2372477,137.222222,123.6,2434.312968,53.671507,0.410771667,1.19334272,0.007273933,0.005223615,83.6,1.6722,0.012497548,0.285675,0.323196,0.391128
4684,OK,,200.0,193.74565,11.2372477,138.333333,123.6,2454.024002,54.1060941,0.297164037,1.40468771,0.008537108,0.003767173,83.6,1.6722,0.012304282,0.285675,0.323196,0.391128
4685,OK,,200.0,193.74565,11.2372477,139.444444,123.6,2473.735036,54.5406812,0.209631066,1.65682633,0.010038426,0.002647934,83.6,1.6722,0.01268636,0.285675,0.323196,0.391128
4686,OK,,200.0,193.74565,11.2372477,140.555556,123.6,2493.446088,54.9752683,0.143943635,1.95779091,0.011823086,0.001810831,83.6,1.6722,0.013633917,0.285675,0.323196,0.391128
4687,OK,,200.0,193.74565,11.2372477,141.666667,123.6,2513.157123,55.4098554,0.097096641,2.31527375,0.013934011,0.001216131,83.6,1.6722,0.015150143,0.285675,0.323196,0.391128
4688,OK,,200.0,193.74565,11.2372477,142.777778,123.6,2532.868157,55.8444425,0.069142663,2.67286617,0.016029983,0.000861892,83.6,1.6722,0.016891875,0.285675,0.323196,0.391128
4689,OK,,200.0,193.74565,11.2372477,143.888889,123.6,2552.579191,56.2790296,0.049061283,3.10003687,0.018523397,0.000608571,83.6,1.6722,0.019131968,0.285675,0.323196,0.391128
4690,OK,,200.0,193.74565,11.2372477,145.0,123.6,2572.290225,56.7136167,0.035771895,3.49966573,0.020835134,0.0004415,83.6,1.6722,0.021276633,0.285675,0.323196,0.391128
4691,OK,,200.0,198.8547931,11.533578,135.0,123.6,2394.890899,52.8023328,0.734942602,0.853425079,0.005221679,0.009378915,83.6,1.6722,0.014600594,0.285675,0.323196,0.391128
4692,OK,,200.0,198.8547931,11.533578,136.111111,123.6,2414.601934,53.2369199,0.587710602,0.98205913,0.005992994,0.007481945,83.6,1.6722,0.013474939,0.285675,0.323196,0.391128
4693,OK,,200.0,198.8547931,11.533578,137.222222,123.6,2434.312968,53.671507,0.449244509,1.14560189,0.006971861,0.005704253,83.6,1.6722,0.012676114,0.285675,0.323196,0.391128
4694,OK,,200.0,198.8547931,11.533578,138.333333,123.6,2454.024002,54.1060941,0.330426445,1.34298658,0.008149606,0.004183006,83.6,1.6722,0.012332612,0.285675,0.323196,0.391128
4695,OK,,200.0,198.8547931,11.533578,139.444444,123.6,2473.735036,54.5406812,0.234933112,1.5838236,0.009581891,0.002963863,83.6,1.6722,0.012545754,0.285675,0.323196,0.391128
4696,OK,,200.0,198.8547931,11.533578,140.555556,123.6,2493.446088,54.9752683,0.15933871,1.88582323,0.011372022,0.002002428,83.6,1.6722,0.013374449,0.285675,0.323196,0.391128
4697,OK,,200.0,198.8547931,11.533578,141.666667,123.6,2513.157123,55.4098554,0.109997362,2.21196347,0.013294061,0.001376367,83.6,1.6722,0.014670428,0.285675,0.323196,0.391128
4698,OK,,200.0,198.8547931,11.533578,142.777778,123.6,2532.868157,55.8444425,0.076071794,2.5841707,0.015476653,0.000947454,83.6,1.6722,0.016424107,0.285675,0.323196,0.391128
4699,OK,,200.0,198.8547931,11.533578,143.888889,123.6,2552.579191,56.2790296,0.05497309,2.98879178,0.01783518,0.000681334,83.6,1.6722,0.018516514,0.285675,0.323196,0.391128
4700,OK,,200.0,198.8547931,11.533578,145.0,123.6,2572.290225,56.7136167,0.03962487,3.38220964,0.020109998,0.000488676,83.6,1.6722,0.020598674,0.285675,0.323196,0.391128
4701,OK,,200.0,203.9639362,11.8299083,135.0,123.6,2394.890899,52.8023328,0.787526754,0.822592379,0.005024614,0.010032004,83.6,1.6722,0.015056618,0.285675,0.323196,0.391128
4702,OK,,200.0,203.9639362,11.8299083,136.111111,123.6,2414.601934,53.2369199,0.633484169,0.945863051,0.005762604,0.008051058,83.6,1.6722,0.013813662,0.285675,0.323196,0.391128
4703,OK,,200.0,203.9639362,11.8299083,137.222222,123.6,2434.312968,53.671507,0.489304659,1.10092381,0.006689266,0.006203344,83.6,1.6722,0.012892611,0.285675,0.323196,0.391128
4704,OK,,200.0,203.9639362,11.8299083,138.333333,123.6,2454.024002,54.1060941,0.36872314,1.28058537,0.007758973,0.004660897,83.6,1.6722,0.01241987,0.285675,0.323196,0.391128
4705,OK,,200.0,203.9639362,11.8299083,139.444444,123.6,2473.735036,54.5406812,0.258517851,1.52419899,0.009207203,0.003257402,83.6,1.6722,0.012464605,0.285675,0.323196,0.391128
4706,OK,,200.0,203.9639362,11.8299083,140.555556,123.6,2493.446088,54.9752683,0.178250007,1.80616316,0.010875883,0.002237585,83.6,1.6722,0.013113468,0.285675,0.323196,0.391128
4707,OK,,200.0,203.9639362,11.8299083,141.666667,123.6,2513.157123,55.4098554,0.124845458,2.11273924,0.012680168,0.001560566,83.6,1.6722,0.014240733,0.285675,0.323196,0.391128
4708,OK,,200.0,203.9639362,11.8299083,142.777778,123.6,2532.868157,55.8444425,0.086104347,2.4722782,0.014786798,0.001071425,83.6,1.6722,0.015858223,0.285675,0.323196,0.391128
4709,OK,,200.0,203.9639362,11.8299083,143.888889,123.6,2552.579191,56.2790296,0.061354852,2.85891035,0.017038468,0.000759801,83.6,1.6722,0.017798269,0.285675,0.323196,0.391128
4710,OK,,200.0,203.9639362,11.8299083,145.0,123.6,2572.290225,56.7136167,0.044185718,3.26322879,0.019377616,0.000544486,83.6,1.6722,0.019922102,0.285675,0.323196,0.391128
4711,OK,,200.0,209.0730776,12.1262385,135.0,123.6,2394.890899,52.8023328,0.836075094,0.796458779,0.004856828,0.010632104,83.6,1.6722,0.015488932,0.285675,0.323196,0.391128
4712,OK,,200.0,209.0730776,12.1262385,136.111111,123.6,2414.601934,53.2369199,0.677373801,0.914273263,0.005561035,0.00859512,83.6,1.6722,0.014156156,0.285675,0.323196,0.391128
4713,OK,,200.0,209.0730776,12.1262385,137.222222,123.6,2434.312968,53.671507,0.531125665,1.05884433,0.006423253,0.006722942,83.6,1.6722,0.013146195,0.285675,0.323196,0.391128
4714,OK,,200.0,209.0730776,12.1262385,138.333333,123.6,2454.024002,54.1060941,0.401339582,1.23357992,0.007462438,0.005066068,83.6,1.6722,0.012528506,0.285675,0.323196,0.391128
4715,OK,,200.0,209.0730776,12.1262385,139.444444,123.6,2473.735036,54.5406812,0.291863098,1.45002198,0.008746047,0.003672492,83.6,1.6722,0.012418538,0.285675,0.323196,0.391128
4716,OK,,200.0,209.0730776,12.1262385,140.555556,123.6,2493.446088,54.9752683,0.204694687,1.7122919,0.010295964,0.002566384,83.6,1.6722,0.012862348,0.285675,0.323196,0.391128
4717,OK,,200.0,209.0730776,12.1262385,141.666667,123.6,2513.157123,55.4098554,0.140624982,2.0218864,0.012117832,0.00175597,83.6,1.6722,0.013873801,0.285675,0.323196,0.391128
4718,OK,,200.0,209.0730776,12.1262385,142.777778,123.6,2532.868157,55.8444425,0.096343773,2.37443024,0.014182102,0.001197713,83.6,1.6722,0.015379815,0.285675,0.323196,0.391128
4719,OK,,200.0,209.0730776,12.1262385,143.888889,123.6,2552.579191,56.2790296,0.068126174,2.75420073,0.01639246,0.000842926,83.6,1.6722,0.017235386,0.285675,0.323196,0.391128
4720,OK,,200.0,209.0730776,12.1262385,145.0,123.6,2572.290225,56.7136167,0.049771634,3.15117743,0.018687781,0.000612811,83.6,1.6722,0.019300592,0.285675,0.323196,0.391128
4721,OK,,200.0,214.1822207,12.4225688,135.0,123.6,2394.890899,52.8023328,0.88584956,0.771606678,0.004697376,0.011245465,83.6,1.6722,0.015942841,0.285675,0.323196,0.391128
4722,OK,,200.0,214.1822207,12.4225688,136.111111,123.6,2414.601934,53.2369199,0.726786373,0.881492548,0.005352801,0.009206259,83.6,1.6722,0.01455906,0.285675,0.323196,0.391128
4723,OK,,200.0,214.1822207,12.4225688,137.222222,123.6,2434.312968,53.671507,0.574903587,1.0189253,0.006171122,0.007265387,83.6,1.6722,0.013436509,0.285675,0.323196,0.391128
4724,OK,,200.0,214.1822207,12.4225688,138.333333,123.6,2454.024002,54.1060941,0.438639692,1.18509505,0.007157865,0.005528715,83.6,1.6722,0.012686579,0.285675,0.323196,0.391128
4725,OK,,200.0,214.1822207,12.4225688,139.444444,123.6,2473.735036,54.5406812,0.325815301,1.38448061,0.008338077,0.004093988,83.6,1.6722,0.012432066,0.285675,0.323196,0.391128
4726,OK,,200.0,214.1822207,12.4225688,140.555556,123.6,2493.446088,54.9752683,0.232270697,1.6293278,0.009782887,0.002908452,83.6,1.6722,0.012691339,0.285675,0.323196,0.391128
4727,OK,,200.0,214.1822207,12.4225688,141.666667,123.6,2513.157123,55.4098554,0.160369956,1.9249851,0.011521127,0.002000315,83.6,1.6722,0.013521442,0.285675,0.323196,0.391128
4728,OK,,200.0,214.1822207,12.4225688,142.777778,123.6,2532.868157,55.8444425,0.109124978,2.27005365,0.013540296,0.001355287,83.6,1.6722,0.014895583,0.285675,0.323196,0.391128
4729,OK,,200.0,214.1822207,12.4225688,143.888889,123.6,2552.579191,56.2790296,0.076131062,2.64104812,0.015698302,0.000941147,83.6,1.6722,0.016639449,0.285675,0.323196,0.391128
4730,OK,,200.0,214.1822207,12.4225688,145.0,123.6,2572.290225,56.7136167,0.055615535,3.04214127,0.018017424,0.000684191,83.6,1.6722,0.018701615,0.285675,0.323196,0.391128
4731,OK,,200.0,219.2913638,12.7188991,135.0,123.6,2394.890899,52.8023328,0.938421792,0.747200564,0.004541156,0.011891707,83.6,1.6722,0.016432863,0.285675,0.323196,0.391128
4732,OK,,200.0,219.2913638,12.7188991,136.111111,123.6,2414.601934,53.2369199,0.768672505,0.855977165,0.005189293,0.009721436,83.6,1.6722,0.014910729,0.285675,0.323196,0.391128
4733,OK,,200.0,219.2913638,12.7188991,137.222222,123.6,2434.312968,53.671507,0.620425478,0.981193447,0.005932999,0.007827935,83.6,1.6722,0.013760934,0.285675,0.323196,0.391128
4734,OK,,200.0,219.2913638,12.7188991,138.333333,123.6,2454.024002,54.1060941,0.480837278,1.13584294,0.006849603,0.006051201,83.6,1.6722,0.012900804,0.285675,0.323196,0.391128
4735,OK,,200.0,219.2913638,12.7188991,139.444444,123.6,2473.735036,54.5406812,0.360127512,1.32621547,0.007974974,0.004518817,83.6,1.6722,0.01249379,0.285675,0.323196,0.391128
4736,OK,,200.0,219.2913638,12.7188991,140.555556,123.6,2493.446088,54.9752683,0.257157761,1.56515339,0.009383574,0.003216148,83.6,1.6722,0.012599722,0.285675,0.323196,0.391128
4737,OK,,200.0,219.2913638,12.7188991,141.666667,123.6,2513.157123,55.4098554,0.17881577,1.84613545,0.011033228,0.002227959,83.6,1.6722,0.013261187,0.285675,0.323196,0.391128
4738,OK,,200.0,219.2913638,12.7188991,142.777778,123.6,2532.868157,55.8444425,0.123572695,2.16930979,0.012921757,0.001533202,83.6,1.6722,0.014454959,0.285675,0.323196,0.391128
4739,OK,,200.0,219.2913638,12.7188991,143.888889,123.6,2552.579191,56.2790296,0.085548249,2.53360175,0.01503964,0.001056622,83.6,1.6722,0.016096262,0.285675,0.323196,0.391128
4740,OK,,200.0,219.2913638,12.7188991,145.0,123.6,2572.290225,56.7136167,0.061276589,2.92330175,0.017291336,0.000753225,83.6,1.6722,0.018044561,0.285675,0.323196,0.391128
4741,OK,,200.0,224.4005069,13.0152294,135.0,123.6,2394.890899,52.8023328,0.989694862,0.725094242,0.004399375,0.012519342,83.6,1.6722,0.016918716,0.285675,0.323196,0.391128
4742,OK,,200.0,224.4005069,13.0152294,136.111111,123.6,2414.601934,53.2369199,0.821809585,0.825837887,0.004998265,0.010374968,83.6,1.6722,0.015373233,0.285675,0.323196,0.391128
4743,OK,,200.0,224.4005069,13.0152294,137.222222,123.6,2434.312968,53.671507,0.664663766,0.947752037,0.005721465,0.008372544,83.6,1.6722,0.014094009,0.285675,0.323196,0.391128
