Row/Case,Status,Description,HEATER2_output_T_SP,air2_SP_m3,air2_SP,acidgas_Fm,AIRFLOW _x000D_ _x000D_ _x000D_ _x000D_ _x000D_ KMOL/HR _x000D_,ACIDGAS _x000D_ _x000D_ _x000D_ _x000D_ _x000D_ KMOL/HR _x000D_,H2S _x000D_ _x000D_ _x000D_ _x000D_ _x000D_ KMOL/HR _x000D_,SO2OUT _x000D_ _x000D_ _x000D_ _x000D_ _x000D_ KMOL/HR _x000D_,H2SOUT _x000D_ _x000D_ _x000D_ _x000D_ _x000D_ KMOL/HR _x000D_,B35_H2S,B35_SO2,acidgas_T,acidgas_P,Total_S
4228,OK,,229.74359,176.9153751,10.2742846,121,123.6,121,47.3265353,2.97191636,0.41334698,0.002618676,0.038896845,83.6,1.6722,0.041515521
4229,OK,,229.74359,176.9153751,10.2742846,140.5,123.6,140.5,54.953539,0.202747668,2.55415078,0.01548367,0.002554298,83.6,1.6722,0.018037968
4230,OK,,229.74359,176.9153751,10.2742846,160,123.6,160,62.5805426,0.005613686,9.90550283,0.056177878,6.47E-05,83.6,1.6722,0.056242625
4231,OK,,229.74359,181.0200133,10.5125385,121,123.6,121,47.3265353,3.02220833,0.408363428,0.002583215,0.039489914,83.6,1.6722,0.042073129
4232,OK,,229.74359,181.0200133,10.5125385,140.5,123.6,140.5,54.953539,0.23020581,2.43196496,0.014727957,0.00289728,83.6,1.6722,0.017625237
4233,OK,,229.74359,181.0200133,10.5125385,160,123.6,160,62.5805426,0.006616292,9.76206216,0.055321847,7.63E-05,83.6,1.6722,0.055398122
4234,OK,,229.74359,185.1246497,10.7507923,121,123.6,121,47.3265353,3.07039069,0.403728605,0.002550054,0.040054244,83.6,1.6722,0.042604298
4235,OK,,229.74359,185.1246497,10.7507923,140.5,123.6,140.5,54.953539,0.247556516,2.36422025,0.014301147,0.00311276,83.6,1.6722,0.017413907
4236,OK,,229.74359,185.1246497,10.7507923,160,123.6,160,62.5805426,0.006262394,9.67527447,0.054779988,7.22E-05,83.6,1.6722,0.05485215
4237,OK,,229.74359,189.2292879,10.9890462,121,123.6,121,47.3265353,3.12057309,0.399004804,0.002516411,0.04064115,83.6,1.6722,0.043157561
4238,OK,,229.74359,189.2292879,10.9890462,140.5,123.6,140.5,54.953539,0.265833056,2.29948476,0.013893338,0.003339393,83.6,1.6722,0.01723273
4239,OK,,229.74359,189.2292879,10.9890462,160,123.6,160,62.5805426,0.00662037,9.5590117,0.054076044,7.62E-05,83.6,1.6722,0.054152293
4240,OK,,229.74359,193.3339244,11.2273,121,123.6,121,47.3265353,3.16649683,0.394629824,0.002485097,0.041174119,83.6,1.6722,0.043659216
4241,OK,,229.74359,193.3339244,11.2273,140.5,123.6,140.5,54.953539,0.285179545,2.23617728,0.01349504,0.003578969,83.6,1.6722,0.017074009
4242,OK,,229.74359,193.3339244,11.2273,160,123.6,160,62.5805426,0.006945807,9.45988493,0.053467137,8.00E-05,83.6,1.6722,0.053547094
4243,OK,,229.74359,197.4385609,11.4655538,121,123.6,121,47.3265353,3.21757467,0.390026727,0.002452403,0.041768288,83.6,1.6722,0.044220691
4244,OK,,229.74359,197.4385609,11.4655538,140.5,123.6,140.5,54.953539,0.304929209,2.17683506,0.013121404,0.003823084,83.6,1.6722,0.016944488
4245,OK,,229.74359,197.4385609,11.4655538,160,123.6,160,62.5805426,0.007238376,9.37512211,0.05293803,8.33E-05,83.6,1.6722,0.053021311
4246,OK,,229.74359,201.5431991,11.7038077,121,123.6,121,47.3265353,3.26360682,0.386007692,0.002423508,0.042299075,83.6,1.6722,0.044722583
4247,OK,,229.74359,201.5431991,11.7038077,140.5,123.6,140.5,54.953539,0.32840829,2.11201607,0.012715795,0.004113213,83.6,1.6722,0.016829008
4248,OK,,229.74359,201.5431991,11.7038077,160,123.6,160,62.5805426,0.007662355,9.25890799,0.052237634,8.81E-05,83.6,1.6722,0.052325751
4249,OK,,229.74359,205.6478355,11.9420615,121,123.6,121,47.3265353,3.31182619,0.381877074,0.002393977,0.042854539,83.6,1.6722,0.045248516
4250,OK,,229.74359,205.6478355,11.9420615,140.5,123.6,140.5,54.953539,0.348903174,2.0601681,0.012388732,0.004365536,83.6,1.6722,0.016754268
4251,OK,,229.74359,205.6478355,11.9420615,160,123.6,160,62.5805426,0.00811184,9.14011758,0.051524065,9.32E-05,83.6,1.6722,0.051617306
4252,OK,,229.74359,209.7524737,12.1803154,121,123.6,121,47.3265353,3.36115561,0.378930941,0.002371932,0.043421542,83.6,1.6722,0.045793473
4253,OK,,229.74359,209.7524737,12.1803154,140.5,123.6,140.5,54.953539,0.373277357,2.00305768,0.012030922,0.004665556,83.6,1.6722,0.016696478
4254,OK,,229.74359,209.7524737,12.1803154,160,123.6,160,62.5805426,0.008478862,9.04810173,0.050958213,9.74E-05,83.6,1.6722,0.051055622
4255,OK,,229.74359,213.8571102,12.4185692,121,123.6,121,47.3265353,3.41037293,0.374912256,0.002343247,0.043985106,83.6,1.6722,0.046328353
4256,OK,,229.74359,213.8571102,12.4185692,140.5,123.6,140.5,54.953539,0.396922667,1.95201401,0.011710195,0.004955863,83.6,1.6722,0.016666058
4257,OK,,229.74359,213.8571102,12.4185692,160,123.6,160,62.5805426,0.008904361,8.95117266,0.050366297,0.000102243,83.6,1.6722,0.050468541
4258,OK,,229.74359,217.9617484,12.6568231,121,123.6,121,47.3265353,3.46068897,0.370879261,0.002314563,0.044560682,83.6,1.6722,0.046875245
4259,OK,,229.74359,217.9617484,12.6568231,140.5,123.6,140.5,54.953539,0.422543573,1.90072299,0.011388697,0.005270037,83.6,1.6722,0.016658734
4260,OK,,229.74359,217.9617484,12.6568231,160,123.6,160,62.5805426,0.009437561,8.83293931,0.049657457,0.000108305,83.6,1.6722,0.049765762
4261,OK,,229.74359,222.0663848,12.8950769,121,123.6,121,47.3265353,3.50816598,0.36716672,0.002287985,0.045100558,83.6,1.6722,0.047388543
4262,OK,,229.74359,222.0663848,12.8950769,140.5,123.6,140.5,54.953539,0.450408917,1.84909687,0.011066016,0.005611364,83.6,1.6722,0.01667738
4263,OK,,229.74359,222.0663848,12.8950769,160,123.6,160,62.5805426,0.009778364,8.76239664,0.049203819,0.000112118,83.6,1.6722,0.049315936
4264,OK,,229.74359,226.171023,13.1333308,121,123.6,121,47.3265353,3.55667563,0.363431567,0.002261324,0.04565048,83.6,1.6722,0.047911804
4265,OK,,229.74359,226.171023,13.1333308,140.5,123.6,140.5,54.953539,0.47535514,1.80560623,0.010792494,0.005915761,83.6,1.6722,0.016708255
4266,OK,,229.74359,226.171023,13.1333308,160,123.6,160,62.5805426,0.01045448,8.63375977,0.048449898,0.00011986,83.6,1.6722,0.048569759
4267,OK,,229.74359,230.2756595,13.3715846,121,123.6,121,47.3265353,3.60581244,0.359872724,0.002235832,0.046206154,83.6,1.6722,0.048441986
4268,OK,,229.74359,230.2756595,13.3715846,140.5,123.6,140.5,54.953539,0.505861375,1.7567968,0.010487932,0.006288066,83.6,1.6722,0.016775997
4269,OK,,229.74359,230.2756595,13.3715846,160,123.6,160,62.5805426,0.01105625,8.52076348,0.047774767,0.000126697,83.6,1.6722,0.047901464
4270,OK,,229.74359,234.3802977,13.6098385,121,123.6,121,47.3265353,3.6536848,0.356357018,0.002210688,0.046744843,83.6,1.6722,0.048955531
4271,Errors,,229.74359,234.3802977,13.6098385,140.5,123.6,140.5,54.953539,0.376556402,2.02397279,0.012051128,0.004688882,83.6,1.6722,0.01674001
4272,OK,,229.74359,234.3802977,13.6098385,160,123.6,160,62.5805426,0.011646373,8.41795308,0.047156691,0.000133393,83.6,1.6722,0.047290084
4273,OK,,229.74359,238.4849341,13.8480923,121,123.6,121,47.3265353,3.70506381,0.352631458,0.002184295,0.047323559,83.6,1.6722,0.049507854
4274,OK,,229.74359,238.4849341,13.8480923,140.5,123.6,140.5,54.953539,0.564012977,1.67340036,0.009965367,0.006994803,83.6,1.6722,0.01696017
4275,OK,,229.74359,238.4849341,13.8480923,160,123.6,160,62.5805426,0.012308681,8.32050902,0.046567917,0.000140904,83.6,1.6722,0.046708821
4276,OK,,229.74359,242.5895723,14.0863462,121,123.6,121,47.3265353,3.75399972,0.34917275,0.002159648,0.047871514,83.6,1.6722,0.050031162
4277,OK,,229.74359,242.5895723,14.0863462,140.5,123.6,140.5,54.953539,0.595326652,1.63279599,0.009711516,0.007374404,83.6,1.6722,0.01708592
4278,OK,,229.74359,242.5895723,14.0863462,160,123.6,160,62.5805426,0.012955559,8.20684563,0.04589228,0.000148236,83.6,1.6722,0.046040516
4279,OK,,229.74359,246.6942088,14.3246,121,123.6,121,47.3265353,3.80181634,0.345876929,0.002136074,0.04840375,83.6,1.6722,0.050539823
4280,OK,,229.74359,246.6942088,14.3246,140.5,123.6,140.5,54.953539,0.628191662,1.59296935,0.009462801,0.00777199,83.6,1.6722,0.017234791
4281,OK,,229.74359,246.6942088,14.3246,160,123.6,160,62.5805426,0.013637281,8.10652777,0.045289985,0.000155952,83.6,1.6722,0.045445937
4282,OK,,229.74359,250.7988453,14.5628538,121,123.6,121,47.3265353,3.85141086,0.342507156,0.002112114,0.048956119,83.6,1.6722,0.051068233
4283,OK,,229.74359,250.7988453,14.5628538,140.5,123.6,140.5,54.953539,0.662263223,1.5543097,0.009221623,0.008183434,83.6,1.6722,0.017405057
4284,OK,,229.74359,250.7988453,14.5628538,160,123.6,160,62.5805426,0.014261088,8.00432195,0.044679234,0.000163006,83.6,1.6722,0.04484224
4285,OK,,229.74359,254.9034835,14.8011077,121,123.6,121,47.3265353,3.89984176,0.337993848,0.002081192,0.049492832,83.6,1.6722,0.051574024
4286,OK,,229.74359,254.9034835,14.8011077,140.5,123.6,140.5,54.953539,0.688891914,1.52602149,0.009042386,0.008503021,83.6,1.6722,0.017545407
4287,OK,,229.74359,254.9034835,14.8011077,160,123.6,160,62.5805426,0.015061657,7.91363825,0.044131878,0.000172065,83.6,1.6722,0.044303943
4288,OK,,229.74359,259.0081199,15.0393615,121,123.6,121,47.3265353,3.95186999,0.334600831,0.002057219,0.050070025,83.6,1.6722,0.052127244
4289,OK,,229.74359,259.0081199,15.0393615,140.5,123.6,140.5,54.953539,0.728721761,1.49430033,0.008841164,0.008981422,83.6,1.6722,0.017822586
4290,OK,,229.74359,259.0081199,15.0393615,160,123.6,160,62.5805426,0.015269671,7.88664803,0.043930745,0.000174324,83.6,1.6722,0.044105069
4291,OK,,229.74359,263.1127581,15.2776154,121,123.6,121,47.3265353,4.00085125,0.331490571,0.002035069,0.050609468,83.6,1.6722,0.052644537
4292,OK,,229.74359,263.1127581,15.2776154,140.5,123.6,140.5,54.953539,0.759092881,1.46548999,0.008659739,0.009344725,83.6,1.6722,0.018004464
4293,OK,,229.74359,263.1127581,15.2776154,160,123.6,160,62.5805426,0.016771789,7.7074414,0.042903309,0.000191386,83.6,1.6722,0.043094695
4294,OK,,229.74359,267.2173946,15.5158692,121,123.6,121,47.3265353,4.04926335,0.328482201,0.002013608,0.051140296,83.6,1.6722,0.053153904
4295,OK,,229.74359,267.2173946,15.5158692,140.5,123.6,140.5,54.953539,0.797446194,1.43092444,0.008444793,0.00980402,83.6,1.6722,0.018248813
4296,OK,,229.74359,267.2173946,15.5158692,160,123.6,160,62.5805426,0.017753359,7.59749463,0.042255452,0.000202498,83.6,1.6722,0.04245795
4297,OK,,229.74359,271.3220328,15.7541231,121,123.6,121,47.3265353,4.09813319,0.325384464,0.001991665,0.051675129,83.6,1.6722,0.053666793
4298,OK,,229.74359,271.3220328,15.7541231,140.5,123.6,140.5,54.953539,0.837223958,1.3971435,0.008234994,0.01027942,83.6,1.6722,0.018514414
4299,OK,,229.74359,271.3220328,15.7541231,160,123.6,160,62.5805426,0.018642916,7.50502891,0.041702937,0.000212537,83.6,1.6722,0.041915474
4300,OK,,229.74359,275.4266692,15.9923769,121,123.6,121,47.3265353,4.14553199,0.322666667,0.001972111,0.052190858,83.6,1.6722,0.054162969
4301,OK,,229.74359,275.4266692,15.9923769,140.5,123.6,140.5,54.953539,0.87187675,1.36949484,0.008061754,0.010691524,83.6,1.6722,0.018753278
4302,OK,,229.74359,275.4266692,15.9923769,160,123.6,160,62.5805426,0.019216537,7.44738078,0.041326235,0.00021878,83.6,1.6722,0.041545015
4303,OK,,229.74359,279.5313074,16.2306308,121,123.6,121,47.3265353,4.19655282,0.3196601,0.00195082,0.052746344,83.6,1.6722,0.054697164
4304,OK,,229.74359,279.5313074,16.2306308,140.5,123.6,140.5,54.953539,0.908928876,1.34141564,0.007886343,0.011131366,83.6,1.6722,0.019017708
4305,OK,,229.74359,279.5313074,16.2306308,160,123.6,160,62.5805426,0.020876348,7.30296342,0.040506514,0.000237746,83.6,1.6722,0.040744261
4306,OK,,229.74359,283.6359439,16.4688846,121,123.6,121,47.3265353,4.24423733,0.316913004,0.001931209,0.053262505,83.6,1.6722,0.055193714
4307,OK,,229.74359,283.6359439,16.4688846,140.5,123.6,140.5,54.953539,0.947557933,1.31358766,0.0077129,0.011589326,83.6,1.6722,0.019302226
4308,OK,,229.74359,283.6359439,16.4688846,160,123.6,160,62.5805426,0.021996392,7.19467248,0.039870443,0.00025037,83.6,1.6722,0.040120813
4309,OK,,229.74359,287.7405821,16.7071385,121,123.6,121,47.3265353,4.29213727,0.31421315,0.001911924,0.053778404,83.6,1.6722,0.055690328
4310,OK,,229.74359,287.7405821,16.7071385,140.5,123.6,140.5,54.953539,0.97897306,1.29218295,0.007577469,0.011959073,83.6,1.6722,0.019536541
4311,OK,,229.74359,287.7405821,16.7071385,160,123.6,160,62.5805426,0.022556079,7.14992461,0.039580282,0.000256591,83.6,1.6722,0.039836873
4312,OK,,229.74359,291.8452185,16.9453923,121,123.6,121,47.3265353,4.34547523,0.311219064,0.00189089,0.054356505,83.6,1.6722,0.056247394
4313,OK,,229.74359,291.8452185,16.9453923,140.5,123.6,140.5,54.953539,1.02071876,1.26478807,0.007407324,0.012452113,83.6,1.6722,0.019859437
4314,OK,,229.74359,291.8452185,16.9453923,160,123.6,160,62.5805426,0.024620732,6.98643071,0.038647136,0.000279951,83.6,1.6722,0.038927087
4315,OK,,229.74359,295.9498567,17.1836462,121,123.6,121,47.3265353,4.40074018,0.308163556,0.001869537,0.05495509,83.6,1.6722,0.056824627
4316,OK,,229.74359,295.9498567,17.1836462,140.5,123.6,140.5,54.953539,1.06007854,1.24028227,0.007254501,0.012915292,83.6,1.6722,0.020169793
4317,OK,,229.74359,295.9498567,17.1836462,160,123.6,160,62.5805426,0.025863861,6.8939781,0.038100344,0.000293931,83.6,1.6722,0.038394274
4318,OK,,229.74359,300.0544932,17.4219,121,123.6,121,47.3265353,4.44694035,0.305714084,0.001851959,0.055446923,83.6,1.6722,0.057298882
4319,OK,,229.74359,300.0544932,17.4219,140.5,123.6,140.5,54.953539,1.10031858,1.216409,0.00710571,0.013387628,83.6,1.6722,0.020493338
4320,OK,,229.74359,300.0544932,17.4219,160,123.6,160,62.5805426,0.027393284,6.7921833,0.037503796,0.000311147,83.6,1.6722,0.037814943
4321,OK,,232.307692,139.97364,8.13,121,123.6,121,47.3265353,2.55216104,0.480138263,0.003083251,0.033890735,83.6,1.6722,0.036973987
4322,OK,,232.307692,139.97364,8.13,140.5,123.6,140.5,54.953539,0.113455078,3.24837462,0.019883568,0.001438197,83.6,1.6722,0.021321765
4323,OK,,232.307692,139.97364,8.13,160,123.6,160,62.5805426,0.004059166,10.8073749,0.061784552,4.70E-05,83.6,1.6722,0.06183158
4324,OK,,232.307692,144.0782773,8.36825385,121,123.6,121,47.3265353,2.5997713,0.474032374,0.003039441,0.034466473,83.6,1.6722,0.037505914
4325,OK,,232.307692,144.0782773,8.36825385,140.5,123.6,140.5,54.953539,0.120902844,3.17891279,0.019444518,0.001532918,83.6,1.6722,0.020977435
4326,OK,,232.307692,144.0782773,8.36825385,160,123.6,160,62.5805426,0.004205904,10.731504,0.061280414,4.87E-05,83.6,1.6722,0.061329099
4327,OK,,232.307692,148.1829145,8.60650769,121,123.6,121,47.3265353,2.64596632,0.468274276,0.002997996,0.035022538,83.6,1.6722,0.038020534
4328,OK,,232.307692,148.1829145,8.60650769,140.5,123.6,140.5,54.953539,0.135315855,3.05525657,0.018669431,0.001714257,83.6,1.6722,0.020383687
4329,OK,,232.307692,148.1829145,8.60650769,160,123.6,160,62.5805426,0.004451542,10.6073769,0.060532916,5.15E-05,83.6,1.6722,0.060584438
4330,OK,,232.307692,152.2875518,8.84476154,121,123.6,121,47.3265353,2.69873948,0.46181927,0.002952167,0.035659338,83.6,1.6722,0.038611505
4331,OK,,232.307692,152.2875518,8.84476154,140.5,123.6,140.5,54.953539,0.145189466,2.97911969,0.018183777,0.001837899,83.6,1.6722,0.020021675
4332,OK,,232.307692,152.2875518,8.84476154,160,123.6,160,62.5805426,0.004687699,10.4953375,0.059843857,5.42E-05,83.6,1.6722,0.059898088
4333,OK,,232.307692,156.392189,9.08301538,121,123.6,121,47.3265353,2.74375063,0.456517738,0.002913892,0.036196726,83.6,1.6722,0.039110618
4334,OK,,232.307692,156.392189,9.08301538,140.5,123.6,140.5,54.953539,0.156845349,2.89860748,0.01767242,0.001983781,83.6,1.6722,0.0196562
4335,OK,,232.307692,156.392189,9.08301538,160,123.6,160,62.5805426,0.004880779,10.4067169,0.059278256,5.64E-05,83.6,1.6722,0.05933468
4336,OK,,232.307692,160.4968263,9.32126923,121,123.6,121,47.3265353,2.78951691,0.451251352,0.002875948,0.036741878,83.6,1.6722,0.039617826
4337,OK,,232.307692,160.4968263,9.32126923,140.5,123.6,140.5,54.953539,0.169087432,2.81998458,0.017174019,0.002136896,83.6,1.6722,0.019310915
4338,OK,,232.307692,160.4968263,9.32126923,160,123.6,160,62.5805426,0.005092588,10.318155,0.058711967,5.88E-05,83.6,1.6722,0.058770792
4339,OK,,232.307692,164.6014636,9.55952308,121,123.6,121,47.3265353,2.83750787,0.445843098,0.002837201,0.037313208,83.6,1.6722,0.040150409
4340,OK,,232.307692,164.6014636,9.55952308,140.5,123.6,140.5,54.953539,0.184951149,2.72816312,0.016596776,0.002335361,83.6,1.6722,0.018932137
4341,OK,,232.307692,164.6014636,9.55952308,160,123.6,160,62.5805426,0.005393568,10.1949725,0.057976664,6.23E-05,83.6,1.6722,0.058038968
4342,OK,,232.307692,168.7061008,9.79777692,121,123.6,121,47.3265353,2.88636995,0.440475308,0.002798805,0.03789305,83.6,1.6722,0.040691854
4343,OK,,232.307692,168.7061008,9.79777692,140.5,123.6,140.5,54.953539,0.196452215,2.66784807,0.016210827,0.00247848,83.6,1.6722,0.018689307
4344,OK,,232.307692,168.7061008,9.79777692,160,123.6,160,62.5805426,0.005693858,10.0790827,0.057269434,6.57E-05,83.6,1.6722,0.057335174
4345,OK,,232.307692,172.8107386,10.0360308,121,123.6,121,47.3265353,2.93489238,0.435272763,0.002761586,0.038467255,83.6,1.6722,0.041228841
4346,OK,,232.307692,172.8107386,10.0360308,140.5,123.6,140.5,54.953539,0.211657996,2.59381013,0.015743082,0.00266798,83.6,1.6722,0.018411062
4347,OK,,232.307692,172.8107386,10.0360308,160,123.6,160,62.5805426,0.005958368,9.98263228,0.056663467,6.87E-05,83.6,1.6722,0.056732209
4348,OK,,232.307692,176.9153751,10.2742846,121,123.6,121,47.3265353,2.98051222,0.430535953,0.002727419,0.039002658,83.6,1.6722,0.041730077
4349,OK,,232.307692,176.9153751,10.2742846,140.5,123.6,140.5,54.953539,0.215146034,2.57895118,0.015632783,0.002709852,83.6,1.6722,0.018342635
4350,OK,,232.307692,176.9153751,10.2742846,160,123.6,160,62.5805426,0.006505814,9.90728746,0.056187704,7.50E-05,83.6,1.6722,0.056262739
4351,OK,,232.307692,181.0200133,10.5125385,121,123.6,121,47.3265353,3.03072193,0.425387833,0.002690756,0.039594442,83.6,1.6722,0.042285198
4352,OK,,232.307692,181.0200133,10.5125385,140.5,123.6,140.5,54.953539,0.243476247,2.45850968,0.014887458,0.003063515,83.6,1.6722,0.017950973
4353,OK,,232.307692,181.0200133,10.5125385,160,123.6,160,62.5805426,0.006614764,9.7620591,0.055321831,7.63E-05,83.6,1.6722,0.055398088
4354,OK,,232.307692,185.1246497,10.7507923,121,123.6,121,47.3265353,3.0788276,0.420599595,0.002656468,0.040157568,83.6,1.6722,0.042814036
4355,OK,,232.307692,185.1246497,10.7507923,140.5,123.6,140.5,54.953539,0.261348058,2.39180729,0.014466756,0.003285305,83.6,1.6722,0.01775206
4356,OK,,232.307692,185.1246497,10.7507923,160,123.6,160,62.5805426,0.006956503,9.67666298,0.054787626,8.02E-05,83.6,1.6722,0.054867785
4357,OK,,232.307692,189.2292879,10.9890462,121,123.6,121,47.3265353,3.12893156,0.41571886,0.002621678,0.040743246,83.6,1.6722,0.043364924
4358,OK,,232.307692,189.2292879,10.9890462,140.5,123.6,140.5,54.953539,0.279995876,2.3278144,0.014063242,0.003516351,83.6,1.6722,0.017579593
4359,OK,,232.307692,189.2292879,10.9890462,160,123.6,160,62.5805426,0.00729699,9.56036522,0.054083485,8.40E-05,83.6,1.6722,0.054167527
4360,OK,,232.307692,193.3339244,11.2273,121,123.6,121,47.3265353,3.17487149,0.411376197,0.002590412,0.041276162,83.6,1.6722,0.043866574
4361,OK,,232.307692,193.3339244,11.2273,140.5,123.6,140.5,54.953539,0.299784022,2.2653903,0.013670074,0.003761201,83.6,1.6722,0.017431275
4362,OK,,232.307692,193.3339244,11.2273,160,123.6,160,62.5805426,0.007638851,9.46127131,0.053474755,8.79E-05,83.6,1.6722,0.053562689
4363,OK,,232.307692,197.4385609,11.4655538,121,123.6,121,47.3265353,3.22587553,0.406625461,0.002556633,0.041869166,83.6,1.6722,0.044425799
4364,OK,,232.307692,197.4385609,11.4655538,140.5,123.6,140.5,54.953539,0.319942314,2.2068654,0.013301158,0.00401016,83.6,1.6722,0.017311318
4365,OK,,232.307692,197.4385609,11.4655538,160,123.6,160,62.5805426,0.007968155,9.37658196,0.052946046,9.17E-05,83.6,1.6722,0.053037722
4366,OK,,232.307692,201.5431991,11.7038077,121,123.6,121,47.3265353,3.27184275,0.402476499,0.002526769,0.04239892,83.6,1.6722,0.044925689
4367,OK,,232.307692,201.5431991,11.7038077,140.5,123.6,140.5,54.953539,0.343855216,2.1429141,0.012900565,0.00430541,83.6,1.6722,0.017205974
4368,OK,,232.307692,201.5431991,11.7038077,160,123.6,160,62.5805426,0.008411854,9.2604073,0.052245862,9.67E-05,83.6,1.6722,0.052342597
4369,OK,,232.307692,205.6478355,11.9420615,121,123.6,121,47.3265353,3.31999489,0.398211384,0.002496243,0.042953319,83.6,1.6722,0.045449562
4370,OK,,232.307692,205.6478355,11.9420615,140.5,123.6,140.5,54.953539,0.364688995,2.09174394,0.01257736,0.004561675,83.6,1.6722,0.017139035
4371,OK,,232.307692,205.6478355,11.9420615,160,123.6,160,62.5805426,0.008918997,9.14173223,0.051532923,0.000102517,83.6,1.6722,0.05163544
4372,OK,,232.307692,209.7524737,12.1803154,121,123.6,121,47.3265353,3.36868695,0.393990724,0.002466078,0.043512382,83.6,1.6722,0.04597846
4373,OK,,232.307692,209.7524737,12.1803154,140.5,123.6,140.5,54.953539,0.389420514,2.03534821,0.012223625,0.004865829,83.6,1.6722,0.017089454
4374,OK,,232.307692,209.7524737,12.1803154,160,123.6,160,62.5805426,0.00933079,9.04980593,0.050967557,0.000107194,83.6,1.6722,0.051074751
4375,OK,,232.307692,213.8571102,12.4185692,121,123.6,121,47.3265353,3.41783115,0.389825746,0.00243634,0.044074835,83.6,1.6722,0.046511175
4376,OK,,232.307692,213.8571102,12.4185692,140.5,123.6,140.5,54.953539,0.413371153,1.9849152,0.011906339,0.005159616,83.6,1.6722,0.017065955
